"year";"nuts_code";"total_pop";"total_cities"
"1950";"'NL32";"1135000";"8"
"1950";"'NL33";"1194000";"11"
"1950";"'NL34";"79000";"4"
"1950";"'NL41";"347000";"7"
"1950";"'NL42";"166000";"5"
"1950";"'NO01";"434000";"1"
"1950";"'NO03";"70000";"3"
"1950";"'NO04";"104000";"2"
"1950";"'NO05";"162000";"1"
"1950";"'NO06";"82000";"1"
"1950";"'PT11";"698000";"10"
"1950";"'PT15";"183000";"6"
"1950";"'PT16";"670000";"13"
"1950";"'PT17";"953000";"5"
"1950";"'PT18";"362000";"12"
"1950";"'PT30";"96000";"1"
"1950";"'SE11";"700000";"1"
"1950";"'SE12";"328000";"5"
"1950";"'SE21";"82000";"3"
"1950";"'SE22";"293000";"3"
"1950";"'SE23";"371000";"1"
"1950";"'SE31";"79000";"2"
"1950";"'SI02";"41000";"1"
"1950";"'UKC+UKD";"4649000";"39"
"1950";"'UKE";"1805000";"14"
"1950";"'UKF";"1138000";"11"
"1950";"'UKG";"2507000";"26"
"1950";"'UKH+UKJ";"2135000";"37"
"1950";"'UKI";"8603000";"6"
"1950";"'UKK";"1481000";"15"
"1950";"'UKL";"191000";"2"
"1950";"'UKM";"1964000";"11"
"1950";"'UKM5";"182000";"1"
"1950";"'UKN";"408000";"5"
"2000";"'AT11";"11000";"1"
"2000";"'AT123";"1857000";"4"
"2000";"'AT21";"90000";"1"
"2000";"'AT22";"226000";"1"
"2000";"'AT31";"306000";"5"
"2000";"'AT32";"143000";"1"
"2000";"'AT33";"125000";"2"
"2000";"'AT34";"42000";"1"
"2000";"'BE10+BE24+BE31";"453000";"8"
"2000";"'BE21";"593000";"4"
"2000";"'BE22";"135000";"3"
"2000";"'BE23";"715000";"16"
"2000";"'BE25";"570000";"17"
"2000";"'BE32";"477000";"8"
"2000";"'BE33";"214000";"5"
"2000";"'BE34";"25000";"1"
"2000";"'BE35";"119000";"2"
"2000";"'CH01";"386000";"5"
"2000";"'CH02";"262000";"6"
"2000";"'CH03";"167000";"1"
"2000";"'CH04";"452000";"2"
"2000";"'CH05";"168000";"5"
"2000";"'CH06";"90000";"2"
"2000";"'CH07";"59000";"1"
"2000";"'DE11";"1073000";"8"
"2000";"'DE12";"938000";"6"
"2000";"'DE13";"341000";"4"
"2000";"'DE14";"430000";"6"
"2000";"'DE21";"1367000";"4"
"2000";"'DE22";"155000";"3"
"2000";"'DE23";"170000";"2"
"2000";"'DE24";"237000";"4"
"2000";"'DE25";"801000";"7"
"2000";"'DE26";"250000";"3"
"2000";"'DE27";"448000";"7"
"2000";"'DE30";"3744000";"3"
"2000";"'DE40";"456000";"7"
"2000";"'DE50";"660000";"2"
"2000";"'DE60";"1715000";"1"
"2000";"'DE712";"2298000";"10"
"2000";"'DE73";"291000";"3"
"2000";"'DE80";"605000";"9"
"2000";"'DE912";"1448000";"12"
"2000";"'DE93";"214000";"4"
"2000";"'DE94";"439000";"6"
"2000";"'DEA1";"3667000";"22"
"2000";"'DEA2";"2038000";"11"
"2000";"'DEA3";"990000";"8"
"2000";"'DEA4";"632000";"5"
"2000";"'DEA5";"1603000";"10"
"2000";"'DEB1";"246000";"4"
"2000";"'DEB2";"362000";"2"
"2000";"'DEB3";"546000";"9"
"2000";"'DEC0";"220000";"2"
"2000";"'DED2";"705000";"8"
"2000";"'DED4";"618000";"11"
"2000";"'DED5";"561000";"4"
"2000";"'DEE0";"1037000";"18"
"2000";"'DEF0";"787000";"11"
"2000";"'DEG0";"755000";"12"
"2000";"'DK01";"1116000";"2"
"2000";"'DK02";"52000";"1"
"2000";"'DK03";"180000";"3"
"2000";"'DK04";"529000";"3"
"2000";"'DK05";"120000";"1"
"2000";"'ES11";"1074000";"12"
"2000";"'ES12";"487000";"4"
"2000";"'ES13";"184000";"1"
"2000";"'ES21";"770000";"4"
"2000";"'ES22";"224000";"3"
"2000";"'ES23";"168000";"4"
"2000";"'ES24";"750000";"9"
"2000";"'ES30";"4001000";"10"
"2000";"'ES41";"1183000";"23"
"2000";"'ES42";"815000";"33"
"2000";"'ES43";"464000";"17"
"2000";"'ES51";"3312000";"21"
"2000";"'ES52";"2121000";"31"
"2000";"'ES53";"424000";"5"
"2000";"'ES61";"4016000";"71"
"2000";"'ES62";"816000";"11"
"2000";"'ES70";"652000";"4"
"2000";"'FI19";"401000";"3"
"2000";"'FI1B";"1041000";"3"
"2000";"'FI1C";"275000";"2"
"2000";"'FI1D";"117000";"1"
"2000";"'FR10";"2730000";"13"
"2000";"'FR21";"553000";"12"
"2000";"'FR22";"400000";"9"
"2000";"'FR23";"474000";"12"
"2000";"'FR24";"608000";"19"
"2000";"'FR25";"325000";"15"
"2000";"'FR26";"478000";"16"
"2000";"'FR30";"1003000";"25"
"2000";"'FR41";"393000";"12"
"2000";"'FR42";"522000";"10"
"2000";"'FR43";"271000";"10"
"2000";"'FR51";"881000";"17"
"2000";"'FR52";"648000";"13"
"2000";"'FR53";"353000";"9"
"2000";"'FR61";"595000";"19"
"2000";"'FR62";"869000";"21"
"2000";"'FR63";"265000";"6"
"2000";"'FR71";"1381000";"20"
"2000";"'FR72";"287000";"13"
"2000";"'FR81";"696000";"19"
"2000";"'FR82";"2189000";"26"
"2000";"'FR83";"107000";"4"
"2000";"'FRJ1";"40000";"1"
"2000";"'FRL0";"67000";"1"
"2000";"'HR03";"20000";"2"
"2000";"'IE0";"1021000";"16"
"2000";"'ITC1";"1755000";"35"
"2000";"'ITC2";"34000";"1"
"2000";"'ITC3";"939000";"8"
"2000";"'ITC4";"2155000";"14"
"2000";"'ITF1";"437000";"11"
"2000";"'ITF2";"79000";"3"
"2000";"'ITF3";"2583000";"40"
"2000";"'ITF4";"2184000";"40"
"2000";"'ITF5";"230000";"13"
"2000";"'ITF6";"570000";"15"
"2000";"'ITG1";"3380000";"117"
"2000";"'ITG2";"359000";"5"
"2000";"'ITH1+ITH2";"233000";"3"
"2000";"'ITH3";"1168000";"13"
"2000";"'ITH4";"306000";"2"
"2000";"'ITH5";"1669000";"13"
"2000";"'ITI1";"1243000";"14"
"2000";"'ITI2";"447000";"9"
"2000";"'ITI3";"484000";"12"
"2000";"'ITI4";"3327000";"21"
"2000";"'NL11";"213000";"2"
"2000";"'NL12";"160000";"5"
"2000";"'NL13";"88000";"2"
"2000";"'NL21";"422000";"4"
"2000";"'NL22";"723000";"9"
"2000";"'NL23";"143000";"1"
"2000";"'NL31";"382000";"2"
"2000";"'NL32";"1243000";"8"
"2000";"'NL33";"1863000";"11"
"2000";"'NL34";"122000";"4"
"2000";"'NL41";"903000";"7"
"2000";"'NL42";"340000";"5"
"2000";"'NO01";"509000";"1"
"2000";"'NO03";"117000";"3"
"2000";"'NO04";"270000";"2"
"2000";"'NO05";"229000";"1"
"2000";"'NO06";"179000";"1"
"2000";"'PT11";"895000";"10"
"2000";"'PT15";"208000";"6"
"2000";"'PT16";"794000";"13"
"2000";"'PT17";"1054000";"5"
"2000";"'PT18";"296000";"12"
"2000";"'PT30";"104000";"1"
"2000";"'SE11";"650000";"1"
"2000";"'SE12";"508000";"5"
"2000";"'SE21";"145000";"3"
"2000";"'SE22";"355000";"3"
"2000";"'SE23";"475000";"1"
"2000";"'SE31";"104000";"2"
"2000";"'SI02";"36000";"1"
"2000";"'UKC+UKD";"4129000";"39"
"2000";"'UKE";"1900000";"14"
"2000";"'UKF";"1486000";"11"
"2000";"'UKG";"3090000";"26"
"2000";"'UKH+UKJ";"3506000";"37"
"2000";"'UKI";"7715000";"6"
"2000";"'UKK";"1736000";"15"
"2000";"'UKL";"229000";"2"
"2000";"'UKM";"1687000";"11"
"2000";"'UKM5";"212000";"1"
"2000";"'UKN";"433000";"5"
